name,database_id,degree_weighted,degree_total,betweenness_weighted,betweenness_unweighted,connected_component
Adriana Meza Soria,4:a207e2fc-2358-4733-aaec-376a2c17a19b:948,8,11,4.13967893540208e-08,4.10037385002404e-06,0
Elvin Alberts,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12143,3,4,0.0,4.045905398283975e-06,0
Zicong Liu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3620,7,8,5.364333953791862e-07,4.043329186073128e-06,0
Benjamin S. Clegg,4:a207e2fc-2358-4733-aaec-376a2c17a19b:536,6,11,1.37989297846736e-08,3.838682972823828e-06,0
Sergio García 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1504,6,13,0.0,3.833968827651806e-06,0
Steven Mark Drucker,4:a207e2fc-2358-4733-aaec-376a2c17a19b:247,5,6,1.03491973385052e-08,3.6732602569844207e-06,0
David Monschein,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13200,4,6,0.0,3.6218236477328285e-06,0
Jianling Sun,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5773,9,10,0.0,3.593438595930456e-06,0
Deheng Ye,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2487,8,15,0.0,3.5044970765793185e-06,0
Pu Zhao 0004,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7707,23,26,4.65713880232734e-08,3.4968127812120587e-06,0
Chunming Hu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2695,9,10,0.0,3.4716533431861613e-06,0
Youmei Fan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9365,8,10,0.0,3.4538826812629663e-06,0
Danylo Khalyeyev,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12642,5,10,0.0,3.405927341413588e-06,0
Michal Moskal,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1777,9,12,7.7618980038789e-09,3.4020251224303424e-06,0
Jonathan Protzenko,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1778,9,12,7.7618980038789e-09,3.4020251224303424e-06,0
An Ran Chen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3662,6,7,0.0,3.3103319588744446e-06,0
Ansong Ni,4:a207e2fc-2358-4733-aaec-376a2c17a19b:656,7,13,1.169747598319803e-05,3.270595964880024e-06,0
Nico Ritschel,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1809,8,18,1.6579856553270993e-06,3.267150356452396e-06,0
Felipe Fronchetti,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1810,8,15,0.0,3.267150356452396e-06,0
Thomas F. Düllmann,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2535,6,9,1.5920515239067168e-06,3.234458698044061e-06,0
Wei Wu 0011,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7708,14,16,1.37989297846736e-08,3.169883264900701e-06,0
Bing Mao 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7730,7,8,0.0,3.1493318992119897e-06,0
Wenchao Gu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1014,10,17,0.0,3.1251641894265054e-06,0
Porfirio Tramontana,4:a207e2fc-2358-4733-aaec-376a2c17a19b:467,6,9,1.267776673966887e-07,3.11823272635788e-06,0
Nicola Amatucci,4:a207e2fc-2358-4733-aaec-376a2c17a19b:465,6,9,1.267776673966887e-07,3.11823272635788e-06,0
Williamson Silva,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5419,4,5,0.0,3.1060556614480336e-06,0
Renjue Li,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4377,9,12,2.5872993346263e-09,3.0802813441673644e-06,0
Lijun Zhang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4382,9,12,2.5872993346263e-09,3.0802813441673644e-06,0
André A. Meyer,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6893,4,5,0.0,3.059434283702235e-06,0
Nikhil Swamy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5762,8,10,2.0698394677010397e-08,3.055075388264554e-06,0
Martin Mirchev,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3772,6,7,0.0,3.029915125230359e-06,0
Jirayus Jiarpakdee,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2786,5,5,0.0,2.9369345421753557e-06,0
Simone Porru,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10567,6,7,0.0,2.9333128602751718e-06,0
Dawen Zhang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13736,6,8,6.8994648923368e-09,2.8614483197307373e-06,0
Oliver Kautz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12961,5,7,3.4497324461684e-09,2.8052250280994912e-06,0
Timo Greifenberg,4:a207e2fc-2358-4733-aaec-376a2c17a19b:813,10,11,3.10475920155156e-08,2.7609476083872304e-06,0
Matteo Ciniselli,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3150,8,14,0.0,2.728622871478978e-06,0
Sandro Schulze,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3736,7,8,0.0,2.6756191949826004e-06,0
Truong Ho-Quang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1274,5,7,7.498855904858559e-07,2.6701414940594533e-06,0
Anil Koyuncu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9195,11,16,6.8994648923368e-09,2.610428695842332e-06,0
Hua Yan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4220,4,6,0.0,2.5902693972993904e-06,0
Oliviero Riganelli,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2761,9,16,1.7835116746690632e-06,2.549198403478097e-06,0
Michael John Decker,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4354,6,13,2.4631089665642375e-07,2.5370128726455388e-06,0
Pei Liu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3405,6,8,3.8281053731049593e-07,2.5119493302039656e-06,0
Ruida Hu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1693,9,10,1.03491973385052e-08,2.4639265546912443e-06,0
Yanqi Su,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6776,8,11,2.5872993346263e-09,2.4606078646134593e-06,0
Sami Lazreg,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2324,6,10,1.405922777833905e-06,2.4251171269671456e-06,0
Philippe Collet,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4442,5,7,0.0,2.413043063405556e-06,0
Yicheng Ouyang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7192,11,14,0.0,2.4042244706666258e-06,0
Patrick Francis,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3803,7,8,0.0,2.3950969950536493e-06,0
Xingjian Li 0007,4:a207e2fc-2358-4733-aaec-376a2c17a19b:144,16,18,3.794705690785239e-08,2.3945606302407145e-06,0
Mahmoud Hammad,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2332,4,8,0.0,2.3502887350442893e-06,0
Lida Zhao,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6410,11,15,0.0,2.343830763088577e-06,0
Jiahui Wu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6411,11,15,0.0,2.343830763088577e-06,0
Sven Peldszus,4:a207e2fc-2358-4733-aaec-376a2c17a19b:216,5,6,1.55237960077578e-07,2.332174121658813e-06,0
Alexandre Bartel,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2579,10,19,0.0,2.321034790723326e-06,0
Gareth Ari Aye,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10638,4,5,1.516933599891394e-06,2.2212108967545955e-06,0
Shengyi Pan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5880,8,14,0.0,2.1825125177634954e-06,0
Mitchell Joblin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2030,5,7,1.7973106044537354e-07,2.1613637363372067e-06,0
Andrea Di Sorbo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1443,6,9,0.0,2.1357475069366866e-06,0
Andrea Knight,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1946,9,17,0.0,2.0371782251732706e-06,0
Shoubin Li,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3838,7,9,3.4497324461684e-09,2.024461562757236e-06,0
Floriment Klinaku,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12322,6,9,1.707617560853358e-07,2.0046338484049332e-06,0
Jesús García-Galán,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3167,8,9,1.03491973385052e-08,1.981325700353608e-06,0
Jae Young Bang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4909,6,7,0.0,1.901896490309556e-06,0
Yuhong Nan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10418,10,11,3.5532244195534516e-07,1.8459168111757185e-06,0
Caio Barbosa,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3516,12,18,2.179708793625194e-07,1.840365788489963e-06,0
Eduardo Fernandes,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3515,12,21,2.179708793625194e-07,1.840365788489963e-06,0
Gabriel Nunes,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3517,12,18,2.179708793625194e-07,1.840365788489963e-06,0
Shuo Yang 0012,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9778,9,11,1.37989297846736e-08,1.8157496508045273e-06,0
Rudrajit Choudhuri,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4288,9,16,1.075577294823219e-07,1.8118987199303546e-06,0
Ashutosh Pandey 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:169,6,6,0.0,1.8065459775344405e-06,0
Roland Kretschmer,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4678,5,6,0.0,1.7324864414781655e-06,0
Eoin Martino Grua,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5593,3,4,0.0,1.6886239484248733e-06,0
Marios Fokaefs,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2863,7,12,1.632585880149195e-06,1.6861877421405387e-06,0
Yuanhang Zhou,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6319,6,10,0.0,1.6771658397468322e-06,0
Zhen Yan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6320,6,10,0.0,1.6771658397468322e-06,0
Cornel Barna,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8686,5,8,0.0,1.6585898825711857e-06,0
Nicholas Nelson 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6842,10,15,3.7947056907852395e-08,1.6168492706093796e-06,0
Kai Gao 0008,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3354,5,6,0.0,1.6079370863232722e-06,0
Dominik Skoda,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12033,6,9,1.6248239821453155e-07,1.559384760098044e-06,0
Yihao Huang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6855,11,13,2.84602926808893e-08,1.5418173018740878e-06,0
Yifan Wu 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4900,10,13,1.4661362896215698e-08,1.4987886730978872e-06,0
Daniel Jackson 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10167,5,7,5.175866445926567e-05,1.4750895963203608e-06,0
Iffat Fatima,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12727,6,11,5.786926178447491e-07,1.4357072691546103e-06,0
Samuel Ferino,4:a207e2fc-2358-4733-aaec-376a2c17a19b:133,8,12,5.174598669252597e-08,1.4025617206299644e-06,0
Eduardo Aranha,4:a207e2fc-2358-4733-aaec-376a2c17a19b:136,8,12,5.174598669252597e-08,1.4025617206299644e-06,0
Marcelo Fernandes 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:132,8,12,5.174598669252597e-08,1.4025617206299644e-06,0
Jair C. Leite,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12550,10,22,3.88094900193945e-08,1.353956462150099e-06,0
José Miguel Rojas,4:a207e2fc-2358-4733-aaec-376a2c17a19b:19,5,11,0.0,1.3332537101591895e-06,0
Lidiane Oliveira dos Santos,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13351,7,10,2.5872993346263e-09,1.3177342714653303e-06,0
Eduardo Silva 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8304,7,14,2.5872993346263e-09,1.3177342714653303e-06,0
Zhijie Zhong,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8115,9,10,0.0,1.3065207462259128e-06,0
Mao Yang 0004,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1869,22,36,8.486341817574264e-07,1.3042080366878313e-06,0
Md Showkat Hossain Chy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12382,10,12,1.0349197338505199e-08,1.2604858869124615e-06,0
Dmitry Ivanov,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8630,29,30,1.2212052859436136e-06,1.2212052859436136e-06,1
Daniela Micucci,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2763,7,13,4.48465218001892e-08,1.2141882165360668e-06,0
Elena Navarro 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12071,4,8,7.749418596755018e-05,1.178095953471219e-06,0
Erik Burger,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5167,6,9,1.55237960077578e-08,1.117802208594729e-06,0
Christoph Csallner,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3357,14,24,1.164284700581835e-06,1.095290051658467e-06,2
Marcos Báez,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2087,14,15,1.0763165232045408e-06,1.0763165232045408e-06,3
Zhe Liu 0025,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1289,16,44,2.742537294703878e-08,1.0594208171942882e-06,0
Christoph Segler,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9287,7,12,8.331103857496686e-07,1.0473387706567266e-06,0
Yuqiang Sun 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1937,11,14,2.5872993346263e-09,1.0277072651245004e-06,0
Yue Xue,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1939,11,14,2.5872993346263e-09,1.0277072651245004e-06,0
Xin Wang 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1171,8,10,5.174598669252601e-08,9.40821009686647e-07,0
Yanjie Gao,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1864,19,31,5.69205853617786e-07,9.357284269150246e-07,0
Yves Schneider,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10757,3,4,0.0,9.326468899376404e-07,0
Egor Kulikov,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9571,28,29,9.31427760465468e-07,9.31427760465468e-07,1
Moamin Abughazala,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11961,5,22,0.0,9.004033116130011e-07,0
Taylor T. Johnson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3356,13,21,8.745071751036895e-07,8.88306104888363e-07,2
Armstrong Nhlabatsi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7084,8,14,0.0,8.831368467109627e-07,0
Niamul Khan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7085,8,14,0.0,8.831368467109627e-07,0
Khaled M. Khan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7086,8,14,0.0,8.831368467109627e-07,0
Luca Ponzanelli,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1033,9,21,0.0,8.772137161102037e-07,0
Lanxin Yang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9398,11,15,4.91586873578997e-08,8.662053895120849e-07,0
Gabin An,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8666,7,10,6.8994648923368e-09,8.641579777651842e-07,0
Andreas Burger,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1158,11,17,5.876619222047872e-07,8.479924312155954e-07,0
Vladimir Yussupov,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12336,5,6,0.0,8.404601082270591e-07,0
Markus Frank,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12200,6,9,2.710616181151101e-05,8.351524974246706e-07,0
Gustavo Quiros Araya,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5358,13,13,8.27935787080416e-07,8.27935787080416e-07,4
MyungJoo Ham,4:a207e2fc-2358-4733-aaec-376a2c17a19b:79,18,27,8.831315062191105e-07,8.27935787080416e-07,5
Satyaki Das,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4022,4,6,0.0,8.172448396311846e-07,0
Saad Shafiq,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4024,4,6,0.0,8.172448396311846e-07,0
Jesús M. González-Barahona,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4428,7,11,5.247692675563286e-07,8.033388105748527e-07,0
Harsha Perera,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1077,7,17,0.0,7.860346982782828e-07,0
Arif Nurwidyantoro,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1078,7,17,0.0,7.860346982782828e-07,0
Rifat Ara Shams,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1072,7,17,0.0,7.860346982782828e-07,0
Julius Rückert,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1160,11,19,6.507920259696688e-07,7.816817936990699e-07,0
Ricardo Colomo-Palacios,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2792,9,14,7.554914057108797e-07,7.554914057108797e-07,10
Riccardo Pinciroli,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13018,3,5,0.0,7.439794552929358e-07,0
Fabio Casati,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4451,10,11,7.24443813695364e-07,7.24443813695364e-07,3
Lingchao Chen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8651,4,5,0.0,7.195915731178619e-07,0
Wenhua Yang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:257,9,12,5.1745986692526e-09,7.081760635406695e-07,0
Stefan Tai,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13167,15,17,6.864967567875115e-07,6.899464892336801e-07,9
Dong Shao,4:a207e2fc-2358-4733-aaec-376a2c17a19b:920,10,13,1.0349197338505199e-08,6.845466142713137e-07,0
Mohammad Abdullah Al Faruque,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5360,10,10,6.72697827002838e-07,6.72697827002838e-07,4
Sylvain Frey,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1345,7,8,2.173331441086092e-07,6.585416035005255e-07,0
Fei He 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1703,10,10,6.519994323258277e-07,6.519994323258277e-07,7
Silvia Sapora,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1905,12,22,1.591581105845875e-08,6.489078887866778e-07,0
Elena Dulskyte,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1900,12,22,1.591581105845875e-08,6.489078887866778e-07,0
Inna Dvortsova,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1901,12,22,1.591581105845875e-08,6.489078887866778e-07,0
Johann George,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1902,12,22,1.591581105845875e-08,6.489078887866778e-07,0
John Ahlgren,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1898,12,22,1.591581105845875e-08,6.489078887866778e-07,0
Justin Spahr-Summers,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1906,12,22,1.591581105845875e-08,6.489078887866778e-07,0
Maria Eugenia Berezin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1899,12,22,1.591581105845875e-08,6.489078887866778e-07,0
Bingyan Liu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11077,8,13,1.7248662230842e-09,6.472703710208869e-07,0
Ziqi Zhang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11076,8,13,1.7248662230842e-09,6.472703710208869e-07,0
Bow-Yaw Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7476,11,11,6.20951840310312e-07,6.20951840310312e-07,7
Irum Rauf,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3395,8,9,0.0,6.112527990501215e-07,0
Muhan Zeng,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7416,7,9,2.2768234144711437e-08,6.075292843149264e-07,0
Hongbin Sun 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3720,8,14,0.0,6.046404340955903e-07,0
Ang Jia,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8815,7,10,0.0,6.016476314807922e-07,0
Xi Xu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8816,7,10,0.0,6.016476314807922e-07,0
Thodoris Sotiropoulos,4:a207e2fc-2358-4733-aaec-376a2c17a19b:974,6,18,3.4842297706300846e-08,5.989366305207693e-07,0
Andreas Rau 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2990,6,7,5.1745986692526e-09,5.967234552215199e-07,0
Sidong Feng,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1004,4,10,0.0,5.808075345987945e-07,0
Benjamin Kanagwa,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5884,7,7,5.795550509562912e-07,5.795550509562912e-07,8
Shirin Akbarinasaji,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4131,9,11,1.086665720543046e-07,5.783570587051601e-07,0
Shuyue Li,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4457,6,10,0.0,5.748396819977343e-07,0
Joseph Kibombo Balikuddembe,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5885,7,7,5.588566562792808e-07,5.588566562792808e-07,8
Mingyuan Huang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7115,5,7,9.65925084927152e-09,5.494382090559052e-07,0
Kiyoshi Honda,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7005,25,35,5.571317900561967e-07,5.381582616022704e-07,0
Johanna Barzen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10662,9,11,5.381582616022704e-07,5.381582616022704e-07,0
Jieke Shi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:671,12,21,0.0,5.338703846753868e-07,0
Umberto Azadi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10397,3,4,0.0,5.074032085499605e-07,0
Ajitha Rajan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8124,8,8,4.864122749097444e-07,4.864122749097444e-07,12
Nima Shiri Harzevili,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2462,6,9,0.0,4.792321825105333e-07,0
Diederick C. Niehorster,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7213,6,7,9.31427760465468e-08,4.783870103719608e-07,0
Nadeeshan De Silva,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6507,10,14,4.13967893540208e-09,4.5285980409281625e-07,0
Junayed Mahmud,4:a207e2fc-2358-4733-aaec-376a2c17a19b:781,10,14,4.13967893540208e-09,4.5285980409281625e-07,0
Horst Lichter,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2909,11,12,4.501900842249762e-07,4.501900842249762e-07,25
Muhammad Taimoor Khan 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3058,11,13,4.4501548555572363e-07,4.4501548555572363e-07,14
Miguel Velez,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2712,5,12,0.0,4.419522285745626e-07,0
Lucas Bang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3850,13,13,4.346662882172184e-07,4.346662882172184e-07,16
Danilo Ardagna,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3147,16,17,0.0,4.197052208273309e-07,0
Yu David Liu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2939,9,11,4.13967893540208e-07,4.13967893540208e-07,17
Georgios Bouloukakis,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13297,10,12,4.13967893540208e-07,4.13967893540208e-07,6
Harshit Kumar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6678,11,11,4.13967893540208e-07,4.13967893540208e-07,15
Michael J. Coblenz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5217,6,12,7.24443813695364e-08,4.087572384368612e-07,0
Adel Noureddine,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8123,5,5,4.036186962017028e-07,4.036186962017028e-07,12
Stefan Sauer 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6732,9,10,1.966347494315988e-07,3.932694988631976e-07,0
Dimitri Van Landuyt,4:a207e2fc-2358-4733-aaec-376a2c17a19b:28,14,40,2.509680354587511e-07,3.829203015246924e-07,0
Engineer Bainomugisha,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7080,7,8,3.7774570285543983e-07,3.7774570285543983e-07,8
Yichen Li 0003,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9464,11,15,0.0,3.767163235675583e-07,0
Zhihan Jiang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9463,11,15,0.0,3.767163235675583e-07,0
Danushka Liyanage,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7300,4,6,0.0,3.6713325711939537e-07,0
Danfeng (Daphne) Yao,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2515,8,9,3.311743148321664e-07,3.6630690470934525e-07,0
Komminist Weldemariam,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2172,13,18,4.553646828942289e-07,3.484229770630084e-07,11
Carlos Juiz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4899,4,4,3.415235121706716e-07,3.415235121706716e-07,10
Takashi Tomita,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6443,11,12,3.36348913501419e-07,3.36348913501419e-07,27
Xiao Xiao 0003,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2480,9,12,0.0,3.330498281205336e-07,0
Yves Ledru,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6391,7,10,3.311743148321664e-07,3.311743148321664e-07,18
Alena Naiakshina,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1411,7,13,3.5187270950917683e-07,3.311743148321664e-07,23
Jocelyn Simmonds,4:a207e2fc-2358-4733-aaec-376a2c17a19b:281,11,14,4.22592224655629e-07,3.234124168282875e-07,13
Luca Gazzola,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1206,5,6,0.0,3.210100426507524e-07,0
Albert Zündorf,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4369,9,19,3.2599971616291383e-07,3.1737538504749276e-07,22
Emanuel F. Coutinho,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13077,8,10,3.10475920155156e-07,3.10475920155156e-07,26
Iulian Neamtiu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3126,9,10,3.001267228166508e-07,3.001267228166508e-07,39
Robert Haines,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7443,11,12,3.001267228166508e-07,3.001267228166508e-07,29
Valérie Issarny,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8406,8,12,4.346662882172184e-07,3.001267228166508e-07,6
Marco Gutfleisch,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5429,6,6,2.897775254781456e-07,2.897775254781456e-07,23
Denis Conan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13357,8,8,2.897775254781456e-07,2.897775254781456e-07,6
Roland Groz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1303,8,11,2.794283281396404e-07,2.794283281396404e-07,18
Kingsum Chow,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8293,8,10,2.621796659087981e-07,2.789355092187588e-07,0
Julio César Sampaio do Prado Leite,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3820,7,7,2.690791308011352e-07,2.690791308011352e-07,36
Juho Leinonen 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1531,9,18,2.828780605858088e-07,2.621796659087984e-07,0
Timo Lehtonen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9105,8,9,4.13967893540208e-08,2.561426341280037e-07,0
